지점,지점명,일시,일강수량(mm)
268,진도군,2021-02-15,0.0
268,진도군,2021-02-16,0.6
268,진도군,2021-02-17,4.3
268,진도군,2021-02-18,0.7
268,진도군,2021-02-25,13.3
268,진도군,2021-02-26,2.1
268,진도군,2021-02-28,0.1
268,진도군,2021-03-01,41.0
268,진도군,2021-03-04,11.4
268,진도군,2021-03-11,7.4
268,진도군,2021-03-12,11.1
268,진도군,2021-03-15,0.3
268,진도군,2021-03-16,3.9
268,진도군,2021-03-19,1.0
268,진도군,2021-03-20,20.3
268,진도군,2021-03-27,45.9
268,진도군,2021-04-01,0.3
268,진도군,2021-04-03,6.5
268,진도군,2021-04-04,0.1
268,진도군,2021-04-12,53.0
268,진도군,2021-04-22,0.0
268,진도군,2021-04-29,3.1
268,진도군,2021-04-30,12.5
268,진도군,2021-05-01,14.6
268,진도군,2021-05-04,48.9
268,진도군,2021-05-14,0.0
268,진도군,2021-05-15,20.5
268,진도군,2021-05-16,45.6
268,진도군,2021-05-17,0.8
268,진도군,2021-05-20,13.0
268,진도군,2021-05-23,0.0
268,진도군,2021-05-24,0.0
268,진도군,2021-05-26,0.7
268,진도군,2021-05-27,0.6
268,진도군,2021-05-28,0.0
268,진도군,2021-06-03,17.4
268,진도군,2021-06-04,0.7
268,진도군,2021-06-10,103.2
268,진도군,2021-06-11,15.8
268,진도군,2021-06-15,8.1
268,진도군,2021-06-16,0.1
268,진도군,2021-06-18,1.0
268,진도군,2021-06-28,1.5
268,진도군,2021-07-03,38.4
268,진도군,2021-07-04,3.1
268,진도군,2021-07-05,191.1
268,진도군,2021-07-06,266.3
268,진도군,2021-07-07,3.5
268,진도군,2021-07-08,0.8
268,진도군,2021-07-09,0.0
268,진도군,2021-07-10,0.1
268,진도군,2021-07-11,0.0
268,진도군,2021-07-16,4.5
268,진도군,2021-07-18,6.3
268,진도군,2021-07-19,0.0
268,진도군,2021-07-30,37.8
268,진도군,2021-08-02,15.4
268,진도군,2021-08-03,17.2
268,진도군,2021-08-08,8.0
268,진도군,2021-08-12,0.0
268,진도군,2021-08-13,0.4
268,진도군,2021-08-14,16.4
268,진도군,2021-08-18,27.0
268,진도군,2021-08-20,0.1
268,진도군,2021-08-21,38.7
268,진도군,2021-08-22,0.2
268,진도군,2021-08-23,11.2
268,진도군,2021-08-24,1.5
268,진도군,2021-08-25,45.3
268,진도군,2021-08-27,2.9
268,진도군,2021-08-28,3.7
268,진도군,2021-08-29,0.2
268,진도군,2021-08-30,0.0
268,진도군,2021-09-01,7.1
268,진도군,2021-09-02,2.9
268,진도군,2021-09-03,1.6
268,진도군,2021-09-05,1.7
268,진도군,2021-09-06,0.4
268,진도군,2021-09-07,0.8
268,진도군,2021-09-08,0.0
268,진도군,2021-09-09,0.1
268,진도군,2021-09-10,12.3
268,진도군,2021-09-13,2.9
268,진도군,2021-09-14,5.0
268,진도군,2021-09-15,0.0
268,진도군,2021-09-16,13.3
268,진도군,2021-09-17,1.4
268,진도군,2021-09-20,0.0
268,진도군,2021-09-21,40.3
268,진도군,2021-09-26,0.0
268,진도군,2021-09-28,0.1
268,진도군,2021-09-29,32.4
268,진도군,2021-09-30,2.4
268,진도군,2021-10-07,0.0
268,진도군,2021-10-08,0.0
268,진도군,2021-10-10,0.0
268,진도군,2021-10-11,3.4
268,진도군,2021-10-15,1.0
268,진도군,2021-10-16,1.7
268,진도군,2021-10-19,2.9
268,진도군,2021-10-22,0.0
268,진도군,2021-10-30,0.9
268,진도군,2021-11-04,2.1
268,진도군,2021-11-08,31.1
268,진도군,2021-11-09,3.7
268,진도군,2021-11-10,1.1
268,진도군,2021-11-11,4.0
268,진도군,2021-11-12,2.2
268,진도군,2021-11-21,0.1
268,진도군,2021-11-22,1.6
268,진도군,2021-11-23,1.7
268,진도군,2021-11-30,18.2
268,진도군,2021-12-01,0.0
268,진도군,2021-12-02,0.1
268,진도군,2021-12-03,0.6
268,진도군,2021-12-10,0.0
268,진도군,2021-12-16,1.9
268,진도군,2021-12-17,1.3
268,진도군,2021-12-19,0.0
268,진도군,2021-12-25,0.1
268,진도군,2021-12-26,6.2
268,진도군,2021-12-27,0.1
268,진도군,2021-12-30,0.0
268,진도군,2022-01-11,2.4
268,진도군,2022-01-13,1.1
268,진도군,2022-01-17,0.0
268,진도군,2022-01-19,0.1
268,진도군,2022-01-25,0.1
268,진도군,2022-02-04,0.0
268,진도군,2022-02-05,0.4
268,진도군,2022-02-14,0.0
268,진도군,2022-02-16,0.8
268,진도군,2022-02-17,0.0
268,진도군,2022-02-19,0.0
268,진도군,2022-02-20,0.6
268,진도군,2022-02-21,0.0
268,진도군,2022-03-01,5.4
268,진도군,2022-03-13,11.2
268,진도군,2022-03-14,0.3
268,진도군,2022-03-16,0.0
268,진도군,2022-03-17,14.0
268,진도군,2022-03-18,12.6
268,진도군,2022-03-19,5.0
268,진도군,2022-03-23,0.2
268,진도군,2022-03-25,53.8
268,진도군,2022-03-26,16.8
268,진도군,2022-03-30,0.0
268,진도군,2022-04-13,1.7
268,진도군,2022-04-14,0.0
268,진도군,2022-04-25,80.2
268,진도군,2022-04-26,12.1
268,진도군,2022-04-28,0.1
268,진도군,2022-04-29,20.5
268,진도군,2022-05-10,0.1
268,진도군,2022-05-13,0.0
268,진도군,2022-05-26,0.0
268,진도군,2022-05-29,0.0
268,진도군,2022-05-30,0.2
268,진도군,2022-06-04,0.0
268,진도군,2022-06-05,16.8
268,진도군,2022-06-07,3.3
268,진도군,2022-06-08,0.0
268,진도군,2022-06-11,0.6
268,진도군,2022-06-13,1.2
268,진도군,2022-06-14,3.1
268,진도군,2022-06-15,0.0
268,진도군,2022-06-16,0.0
268,진도군,2022-06-23,0.0
268,진도군,2022-06-24,58.1
268,진도군,2022-06-27,0.6
268,진도군,2022-06-29,0.0
268,진도군,2022-07-03,0.0
268,진도군,2022-07-05,0.0
268,진도군,2022-07-07,0.0
268,진도군,2022-07-08,7.0
268,진도군,2022-07-11,4.9
268,진도군,2022-07-14,9.2
268,진도군,2022-07-17,0.6
268,진도군,2022-07-18,99.3
268,진도군,2022-07-20,7.5
268,진도군,2022-07-21,0.5
268,진도군,2022-07-23,0.1
268,진도군,2022-07-24,7.6
268,진도군,2022-07-30,6.2
268,진도군,2022-07-31,34.4
268,진도군,2022-08-01,19.7
268,진도군,2022-08-02,1.3
268,진도군,2022-08-03,1.2
268,진도군,2022-08-04,0.0
268,진도군,2022-08-07,0.0
268,진도군,2022-08-11,0.0
268,진도군,2022-08-12,23.7
268,진도군,2022-08-16,21.4
268,진도군,2022-08-17,0.1
268,진도군,2022-08-20,14.1
268,진도군,2022-08-24,2.2
268,진도군,2022-08-26,0.0
268,진도군,2022-08-27,0.1
268,진도군,2022-08-29,0.0
268,진도군,2022-08-30,0.9
268,진도군,2022-08-31,0.0
268,진도군,2022-09-01,0.0
268,진도군,2022-09-02,0.4
268,진도군,2022-09-03,0.1
268,진도군,2022-09-04,27.1
268,진도군,2022-09-05,183.1
268,진도군,2022-09-06,5.5
268,진도군,2022-09-07,0.0
268,진도군,2022-09-12,4.0
268,진도군,2022-09-13,8.0
268,진도군,2022-09-14,0.3
268,진도군,2022-09-16,0.3
268,진도군,2022-09-17,0.1
268,진도군,2022-09-18,0.0
268,진도군,2022-09-25,0.0
268,진도군,2022-09-26,0.5
268,진도군,2022-09-28,0.0
268,진도군,2022-10-04,20.4
268,진도군,2022-10-05,0.0
268,진도군,2022-10-06,0.2
268,진도군,2022-10-07,0.3
268,진도군,2022-10-09,5.8
268,진도군,2022-10-10,0.4
268,진도군,2022-10-11,0.0
268,진도군,2022-10-21,0.0
268,진도군,2022-10-22,0.0
268,진도군,2022-10-24,0.1
268,진도군,2022-11-10,0.0
268,진도군,2022-11-12,0.4
268,진도군,2022-11-13,13.1
268,진도군,2022-11-19,0.0
268,진도군,2022-11-20,0.7
268,진도군,2022-11-22,4.7
268,진도군,2022-11-23,1.1
268,진도군,2022-11-28,5.4
268,진도군,2022-11-29,14.0
268,진도군,2022-11-30,0.2
268,진도군,2022-12-01,0.0
268,진도군,2022-12-03,0.0
268,진도군,2022-12-04,0.0
268,진도군,2022-12-06,0.0
268,진도군,2022-12-09,0.1
268,진도군,2022-12-10,0.0
268,진도군,2022-12-11,0.0
268,진도군,2022-12-12,0.8
268,진도군,2022-12-13,0.0
268,진도군,2022-12-14,1.9
268,진도군,2022-12-15,0.0
268,진도군,2022-12-16,0.0
268,진도군,2022-12-17,2.1
268,진도군,2022-12-18,1.3
268,진도군,2022-12-19,0.4
268,진도군,2022-12-20,0.0
268,진도군,2022-12-21,5.3
268,진도군,2022-12-22,5.5
268,진도군,2022-12-23,3.5
268,진도군,2022-12-24,0.6
268,진도군,2023-01-05,0.0
268,진도군,2023-01-06,0.0
268,진도군,2023-01-12,4.6
268,진도군,2023-01-13,54.9
268,진도군,2023-01-15,0.1
268,진도군,2023-01-20,0.0
268,진도군,2023-01-24,1.8
268,진도군,2023-01-25,0.1
268,진도군,2023-01-26,0.0
268,진도군,2023-01-27,2.6
268,진도군,2023-01-28,0.0
268,진도군,2023-02-06,0.0
268,진도군,2023-02-09,13.8
268,진도군,2023-02-10,8.5
268,진도군,2023-02-12,4.8
268,진도군,2023-02-13,0.9
268,진도군,2023-02-17,0.2
268,진도군,2023-02-18,0.3
268,진도군,2023-02-19,1.1
268,진도군,2023-02-22,2.9
268,진도군,2023-02-23,0.8
268,진도군,2023-03-01,0.0
268,진도군,2023-03-12,9.8
268,진도군,2023-03-17,0.2
268,진도군,2023-03-22,0.8
268,진도군,2023-03-23,15.9
268,진도군,2023-03-24,0.0
268,진도군,2023-03-25,0.4
268,진도군,2023-03-26,0.1
268,진도군,2023-04-04,14.1
268,진도군,2023-04-05,102.2
268,진도군,2023-04-06,4.6
268,진도군,2023-04-14,10.3
268,진도군,2023-04-15,0.7
268,진도군,2023-04-16,0.8
268,진도군,2023-04-18,0.0
268,진도군,2023-04-19,0.3
268,진도군,2023-04-24,0.2
268,진도군,2023-04-25,2.5
268,진도군,2023-04-28,0.0
268,진도군,2023-04-29,4.3
268,진도군,2023-05-03,7.0
268,진도군,2023-05-04,94.1
268,진도군,2023-05-05,44.2
268,진도군,2023-05-06,0.2
268,진도군,2023-05-07,1.7
268,진도군,2023-05-15,0.0
268,진도군,2023-05-18,13.5
268,진도군,2023-05-22,0.8
268,진도군,2023-05-24,0.0
268,진도군,2023-05-27,0.0
268,진도군,2023-05-28,1.1
268,진도군,2023-05-29,4.7
268,진도군,2023-05-30,16.0
268,진도군,2023-05-31,1.8
268,진도군,2023-06-01,3.9
268,진도군,2023-06-02,0.1
268,진도군,2023-06-05,0.0
268,진도군,2023-06-06,0.0
268,진도군,2023-06-09,0.0
268,진도군,2023-06-10,0.0
268,진도군,2023-06-20,14.7
268,진도군,2023-06-21,0.7
268,진도군,2023-06-25,21.5
268,진도군,2023-06-26,17.3
268,진도군,2023-06-27,2.9
268,진도군,2023-06-28,0.0
268,진도군,2023-06-29,24.5
268,진도군,2023-06-30,47.9
268,진도군,2023-07-02,0.0
268,진도군,2023-07-03,54.7
268,진도군,2023-07-04,6.7
268,진도군,2023-07-05,23.2
268,진도군,2023-07-07,26.2
268,진도군,2023-07-08,6.0
268,진도군,2023-07-09,0.1
268,진도군,2023-07-10,2.5
268,진도군,2023-07-11,4.9
268,진도군,2023-07-12,35.7
268,진도군,2023-07-13,0.8
268,진도군,2023-07-14,0.4
268,진도군,2023-07-15,37.0
268,진도군,2023-07-16,108.5
268,진도군,2023-07-17,18.8
268,진도군,2023-07-18,29.2
268,진도군,2023-07-19,0.4
268,진도군,2023-07-22,56.7
268,진도군,2023-07-23,35.1
268,진도군,2023-07-24,56.2
268,진도군,2023-07-28,4.6
271,봉화,2013-08-06,0.5
271,봉화,2013-08-10,15.5
271,봉화,2013-08-23,14.5
271,봉화,2013-08-26,0.0
271,봉화,2013-08-29,19.0
271,봉화,2013-08-31,2.5
271,봉화,2013-09-01,0.1
271,봉화,2013-09-06,3.5
271,봉화,2013-09-07,1.0
271,봉화,2013-09-10,2.0
271,봉화,2013-09-11,29.5
271,봉화,2013-09-12,1.0
271,봉화,2013-09-13,0.5
271,봉화,2013-09-14,38.0
271,봉화,2013-09-22,1.0
271,봉화,2013-09-24,3.0
271,봉화,2013-09-25,1.5
271,봉화,2013-09-28,3.5
271,봉화,2013-09-29,69.0
271,봉화,2013-09-30,22.5
271,봉화,2013-10-06,0.1
271,봉화,2013-10-08,30.0
271,봉화,2013-10-10,2.5
271,봉화,2013-10-11,0.1
271,봉화,2013-10-15,0.2
271,봉화,2013-10-29,0.1
271,봉화,2013-11-02,2.0
271,봉화,2013-11-04,1.0
271,봉화,2013-11-06,0.2
271,봉화,2013-11-07,1.0
271,봉화,2013-11-09,11.0
271,봉화,2013-11-10,1.5
271,봉화,2013-11-17,1.0
271,봉화,2013-11-24,7.5
271,봉화,2013-11-25,21.0
271,봉화,2013-11-27,6.5
271,봉화,2013-12-09,14.0
271,봉화,2013-12-11,0.5
271,봉화,2013-12-12,6.5
271,봉화,2013-12-19,0.2
271,봉화,2013-12-26,0.5
271,봉화,2013-12-30,0.0
271,봉화,2014-01-20,2.0
271,봉화,2014-01-25,1.0
271,봉화,2014-01-30,0.3
271,봉화,2014-02-01,0.5
271,봉화,2014-02-02,0.5
271,봉화,2014-02-07,0.0
271,봉화,2014-02-08,0.4
271,봉화,2014-02-09,1.0
271,봉화,2014-02-11,0.0
271,봉화,2014-02-12,0.0
271,봉화,2014-02-14,0.0
271,봉화,2014-02-18,0.0
271,봉화,2014-03-01,1.5
271,봉화,2014-03-02,0.5
271,봉화,2014-03-05,0.0
271,봉화,2014-03-09,0.5
271,봉화,2014-03-12,10.5
271,봉화,2014-03-13,7.0
271,봉화,2014-03-17,0.0
271,봉화,2014-03-18,0.5
271,봉화,2014-03-19,0.1
271,봉화,2014-03-20,4.0
271,봉화,2014-03-25,0.3
271,봉화,2014-03-26,2.5
271,봉화,2014-03-29,9.0
271,봉화,2014-03-30,4.5
271,봉화,2014-04-03,9.0
271,봉화,2014-04-05,0.0
271,봉화,2014-04-17,7.0
271,봉화,2014-04-18,0.5
271,봉화,2014-04-22,0.0
271,봉화,2014-04-27,4.0
271,봉화,2014-04-28,22.0
271,봉화,2014-04-29,8.5
271,봉화,2014-04-30,0.0
271,봉화,2014-05-02,0.0
271,봉화,2014-05-04,0.5
271,봉화,2014-05-08,3.0
271,봉화,2014-05-11,3.0
271,봉화,2014-05-12,14.0
271,봉화,2014-05-21,18.5
271,봉화,2014-05-22,0.1
271,봉화,2014-05-25,4.0
271,봉화,2014-05-26,19.5
271,봉화,2014-05-28,16.5
271,봉화,2014-06-02,1.0
271,봉화,2014-06-03,18.0
271,봉화,2014-06-04,0.2
271,봉화,2014-06-08,1.5
271,봉화,2014-06-10,1.5
271,봉화,2014-06-11,1.5
271,봉화,2014-06-13,1.0
271,봉화,2014-06-18,0.4
271,봉화,2014-06-22,13.5
271,봉화,2014-06-23,46.0
271,봉화,2014-06-24,0.2
271,봉화,2014-06-29,0.0
271,봉화,2014-06-30,22.0
271,봉화,2014-07-01,0.2
271,봉화,2014-07-03,15.0
271,봉화,2014-07-06,0.5
271,봉화,2014-07-08,4.0
271,봉화,2014-07-09,3.0
271,봉화,2014-07-13,1.5
271,봉화,2014-07-17,0.0
271,봉화,2014-07-18,1.5
271,봉화,2014-07-19,9.5
271,봉화,2014-07-23,4.5
271,봉화,2014-07-24,0.2
271,봉화,2014-07-25,2.0
271,봉화,2014-07-26,0.1
271,봉화,2014-07-29,1.0
271,봉화,2014-07-31,38.0
271,봉화,2014-08-02,0.3
271,봉화,2014-08-03,32.5
271,봉화,2014-08-04,13.0
271,봉화,2014-08-05,1.0
271,봉화,2014-08-06,14.5
271,봉화,2014-08-07,28.5
271,봉화,2014-08-08,0.5
271,봉화,2014-08-10,24.5
271,봉화,2014-08-11,1.0
271,봉화,2014-08-13,0.5
271,봉화,2014-08-14,8.5
271,봉화,2014-08-15,0.5
271,봉화,2014-08-16,0.5
271,봉화,2014-08-17,2.5
271,봉화,2014-08-18,62.5
271,봉화,2014-08-19,32.5
271,봉화,2014-08-20,43.5
271,봉화,2014-08-21,18.0
271,봉화,2014-08-22,0.5
271,봉화,2014-08-24,0.2
271,봉화,2014-08-25,39.0
271,봉화,2014-08-26,0.2
271,봉화,2014-09-02,3.5
271,봉화,2014-09-03,26.5
271,봉화,2014-09-10,0.3
271,봉화,2014-09-17,0.1
271,봉화,2014-09-23,0.5
271,봉화,2014-09-24,104.0
271,봉화,2014-09-29,1.5
271,봉화,2014-10-02,0.0
271,봉화,2014-10-13,18.5
271,봉화,2014-10-16,1.0
271,봉화,2014-10-20,17.5
271,봉화,2014-10-21,59.0
271,봉화,2014-10-22,4.0
271,봉화,2014-10-31,27.5
271,봉화,2014-11-01,10.0
271,봉화,2014-11-02,0.5
271,봉화,2014-11-12,1.5
271,봉화,2014-11-22,0.3
271,봉화,2014-11-24,7.5
271,봉화,2014-11-28,3.0
271,봉화,2014-11-30,6.5
271,봉화,2014-12-01,1.0
271,봉화,2014-12-03,0.2
271,봉화,2014-12-08,0.5
271,봉화,2014-12-10,0.1
271,봉화,2014-12-12,0.0
271,봉화,2014-12-14,0.0
271,봉화,2014-12-15,0.4
271,봉화,2014-12-16,5.5
271,봉화,2014-12-20,0.5
271,봉화,2014-12-22,0.5
271,봉화,2014-12-24,0.0
271,봉화,2014-12-31,0.6
271,봉화,2015-01-05,0.3
271,봉화,2015-01-06,2.0
271,봉화,2015-01-11,0.4
271,봉화,2015-01-16,0.0
271,봉화,2015-01-18,0.4
271,봉화,2015-01-19,3.0
271,봉화,2015-01-21,0.5
271,봉화,2015-01-22,2.0
271,봉화,2015-01-25,2.0
271,봉화,2015-01-26,2.5
271,봉화,2015-01-29,0.2
271,봉화,2015-01-30,0.3
271,봉화,2015-02-09,0.0
271,봉화,2015-02-10,0.0
271,봉화,2015-02-16,4.5
271,봉화,2015-02-17,1.0
271,봉화,2015-02-21,6.0
271,봉화,2015-02-22,0.5
271,봉화,2015-02-28,0.3
271,봉화,2015-03-01,1.5
271,봉화,2015-03-03,0.1
271,봉화,2015-03-13,6.0
271,봉화,2015-03-18,21.0
271,봉화,2015-03-31,1.0
271,봉화,2015-04-01,0.5
271,봉화,2015-04-02,0.5
271,봉화,2015-04-03,7.5
271,봉화,2015-04-04,6.5
271,봉화,2015-04-05,2.5
271,봉화,2015-04-06,2.0
271,봉화,2015-04-13,0.5
271,봉화,2015-04-14,14.5
271,봉화,2015-04-16,3.5
271,봉화,2015-04-19,21.0
271,봉화,2015-04-20,6.0
271,봉화,2015-04-29,1.0
271,봉화,2015-05-03,3.0
271,봉화,2015-05-11,7.0
271,봉화,2015-05-12,13.5
271,봉화,2015-05-19,6.0
271,봉화,2015-05-20,1.5
271,봉화,2015-05-30,1.0
271,봉화,2015-06-05,3.0
271,봉화,2015-06-11,0.5
271,봉화,2015-06-13,14.0
271,봉화,2015-06-16,2.0
271,봉화,2015-06-19,8.0
271,봉화,2015-06-20,20.5
271,봉화,2015-06-22,4.0
271,봉화,2015-06-23,1.0
271,봉화,2015-06-24,1.5
271,봉화,2015-06-25,3.0
271,봉화,2015-06-26,33.5
271,봉화,2015-06-29,1.5
271,봉화,2015-06-30,0.4
271,봉화,2015-07-01,1.5
271,봉화,2015-07-05,3.0
271,봉화,2015-07-06,2.5
271,봉화,2015-07-07,15.0
271,봉화,2015-07-08,18.0
271,봉화,2015-07-09,0.1
271,봉화,2015-07-11,0.1
271,봉화,2015-07-12,14.0
271,봉화,2015-07-13,1.5
271,봉화,2015-07-20,5.5
271,봉화,2015-07-21,1.5
271,봉화,2015-07-22,0.1
271,봉화,2015-07-23,5.0
271,봉화,2015-07-24,6.0
271,봉화,2015-07-25,0.3
271,봉화,2015-07-29,11.0
271,봉화,2015-08-02,8.5
271,봉화,2015-08-07,4.0
271,봉화,2015-08-08,24.5
271,봉화,2015-08-11,2.5
271,봉화,2015-08-12,0.5
271,봉화,2015-08-13,10.0
271,봉화,2015-08-14,18.0
271,봉화,2015-08-16,4.0
271,봉화,2015-08-20,1.5
271,봉화,2015-08-21,2.0
271,봉화,2015-08-23,3.0
271,봉화,2015-08-24,0.5
271,봉화,2015-08-25,20.0
271,봉화,2015-08-26,0.5
271,봉화,2015-09-01,2.5
271,봉화,2015-09-02,0.5
271,봉화,2015-09-05,5.5
271,봉화,2015-09-06,4.0
271,봉화,2015-09-11,0.2
271,봉화,2015-09-12,5.0
271,봉화,2015-09-17,0.1
271,봉화,2015-09-24,0.1
271,봉화,2015-10-01,39.0
271,봉화,2015-10-10,2.1
271,봉화,2015-10-11,3.0
271,봉화,2015-10-12,0.0
271,봉화,2015-10-27,9.5
271,봉화,2015-10-29,0.1
271,봉화,2015-11-06,1.0
271,봉화,2015-11-07,8.5
271,봉화,2015-11-08,10.5
271,봉화,2015-11-09,4.5
271,봉화,2015-11-10,0.5
271,봉화,2015-11-13,11.5
271,봉화,2015-11-14,2.0
271,봉화,2015-11-16,13.5
271,봉화,2015-11-17,0.5
271,봉화,2015-11-18,3.5
271,봉화,2015-11-19,0.5
271,봉화,2015-11-20,0.1
271,봉화,2015-11-21,0.5
271,봉화,2015-11-22,0.0
271,봉화,2015-11-23,6.0
271,봉화,2015-11-25,2.5
271,봉화,2015-11-26,0.5
271,봉화,2015-11-30,0.5
271,봉화,2015-12-02,4.0
271,봉화,2015-12-03,2.5
271,봉화,2015-12-08,0.1
271,봉화,2015-12-10,6.0
271,봉화,2015-12-11,0.5
271,봉화,2015-12-14,4.0
271,봉화,2015-12-15,1.0
271,봉화,2015-12-21,0.4
271,봉화,2015-12-23,1.5
271,봉화,2015-12-30,0.0
271,봉화,2015-12-31,0.0
271,봉화,2016-01-13,0.5
271,봉화,2016-01-15,0.2
271,봉화,2016-01-17,1.5
271,봉화,2016-01-18,1.0
271,봉화,2016-01-28,0.0
271,봉화,2016-01-29,0.3
271,봉화,2016-02-08,0.0
271,봉화,2016-02-09,0.0
271,봉화,2016-02-12,20.0
271,봉화,2016-02-13,17.0
271,봉화,2016-02-14,1.0
271,봉화,2016-02-16,0.5
271,봉화,2016-02-26,0.3
271,봉화,2016-02-27,4.0
271,봉화,2016-02-28,6.0
271,봉화,2016-03-04,0.5
271,봉화,2016-03-05,33.0
271,봉화,2016-03-06,0.5
271,봉화,2016-03-18,2.5
271,봉화,2016-03-23,1.5
271,봉화,2016-03-24,0.0
271,봉화,2016-03-25,0.2
271,봉화,2016-03-26,0.2
271,봉화,2016-04-03,6.5
271,봉화,2016-04-04,2.0
271,봉화,2016-04-06,4.0
271,봉화,2016-04-07,19.5
271,봉화,2016-04-10,6.5
271,봉화,2016-04-11,0.5
271,봉화,2016-04-13,15.0
271,봉화,2016-04-16,17.0
271,봉화,2016-04-17,15.5
271,봉화,2016-04-18,2.5
271,봉화,2016-04-20,0.4
271,봉화,2016-04-21,22.0
271,봉화,2016-04-27,13.0
271,봉화,2016-04-28,0.1
271,봉화,2016-05-02,0.2
271,봉화,2016-05-03,20.0
271,봉화,2016-05-04,0.5
271,봉화,2016-05-10,11.5
271,봉화,2016-05-11,1.0
271,봉화,2016-05-15,0.5
271,봉화,2016-05-16,10.5
271,봉화,2016-05-24,12.0
271,봉화,2016-06-06,0.0
271,봉화,2016-06-07,0.5
271,봉화,2016-06-08,0.5
271,봉화,2016-06-13,15.0
271,봉화,2016-06-14,0.5
271,봉화,2016-06-15,4.5
271,봉화,2016-06-24,25.0
271,봉화,2016-07-01,53.5
271,봉화,2016-07-02,30.5
271,봉화,2016-07-03,2.5
271,봉화,2016-07-04,164.0
271,봉화,2016-07-05,37.0
271,봉화,2016-07-06,47.0
271,봉화,2016-07-07,5.0
271,봉화,2016-07-08,0.0
271,봉화,2016-07-10,1.5
271,봉화,2016-07-11,0.1
271,봉화,2016-07-12,3.0
271,봉화,2016-07-14,1.0
271,봉화,2016-07-16,32.5
271,봉화,2016-07-17,0.5
271,봉화,2016-07-24,0.0
271,봉화,2016-07-25,16.0
271,봉화,2016-07-26,5.0
271,봉화,2016-07-28,6.0
271,봉화,2016-07-29,3.0
271,봉화,2016-07-30,0.4
271,봉화,2016-07-31,8.0
271,봉화,2016-08-02,4.5
271,봉화,2016-08-03,5.0
271,봉화,2016-08-08,5.0
271,봉화,2016-08-15,4.0
271,봉화,2016-08-16,0.1
271,봉화,2016-08-17,0.1
271,봉화,2016-08-22,1.5
271,봉화,2016-08-23,0.1
271,봉화,2016-08-26,15.5
271,봉화,2016-08-28,12.5
271,봉화,2016-08-29,2.5
271,봉화,2016-08-30,1.5
271,봉화,2016-08-31,9.5
271,봉화,2016-09-01,0.5
271,봉화,2016-09-02,21.5
271,봉화,2016-09-03,20.5
271,봉화,2016-09-05,1.5
271,봉화,2016-09-07,0.0
271,봉화,2016-09-08,0.0
271,봉화,2016-09-11,0.2
271,봉화,2016-09-12,2.0
271,봉화,2016-09-13,0.1
271,봉화,2016-09-16,3.5
271,봉화,2016-09-17,41.5
271,봉화,2016-09-18,1.5
271,봉화,2016-09-26,0.3
271,봉화,2016-09-27,4.5
271,봉화,2016-09-30,0.3
271,봉화,2016-10-02,0.5
271,봉화,2016-10-03,0.3
271,봉화,2016-10-05,26.0
271,봉화,2016-10-07,11.0
271,봉화,2016-10-08,13.0
271,봉화,2016-10-16,1.5
271,봉화,2016-10-22,0.1
271,봉화,2016-10-23,1.0
271,봉화,2016-10-25,17.0
271,봉화,2016-10-28,4.5
271,봉화,2016-10-31,0.0
271,봉화,2016-11-07,0.3
271,봉화,2016-11-08,1.0
271,봉화,2016-11-10,0.5
271,봉화,2016-11-18,15.5
271,봉화,2016-11-19,2.0
271,봉화,2016-11-20,0.2
271,봉화,2016-11-26,0.5
271,봉화,2016-11-30,3.5
271,봉화,2016-12-01,0.1
271,봉화,2016-12-09,2.0
271,봉화,2016-12-14,0.7
271,봉화,2016-12-19,0.1
271,봉화,2016-12-21,20.9
271,봉화,2016-12-22,19.5
271,봉화,2016-12-23,0.5
271,봉화,2016-12-26,8.0
271,봉화,2016-12-27,1.0
271,봉화,2017-01-12,0.4
271,봉화,2017-01-20,0.5
271,봉화,2017-01-21,0.0
271,봉화,2017-01-22,1.0
271,봉화,2017-01-27,0.5
271,봉화,2017-01-29,2.0
271,봉화,2017-01-30,0.5
271,봉화,2017-02-05,0.0
271,봉화,2017-02-16,0.5
271,봉화,2017-02-17,2.0
271,봉화,2017-02-19,2.5
271,봉화,2017-02-20,7.0
271,봉화,2017-02-22,11.5
271,봉화,2017-03-07,0.0
271,봉화,2017-03-14,0.5
271,봉화,2017-03-21,0.0
271,봉화,2017-03-25,12.0
271,봉화,2017-03-26,7.0
271,봉화,2017-03-27,0.5
271,봉화,2017-03-30,0.1
271,봉화,2017-03-31,1.5
271,봉화,2017-04-01,13.5
271,봉화,2017-04-05,18.0
271,봉화,2017-04-06,14.5
271,봉화,2017-04-11,18.5
271,봉화,2017-04-14,0.0
271,봉화,2017-04-17,17.0
271,봉화,2017-04-18,4.5
271,봉화,2017-04-22,4.5
271,봉화,2017-05-05,0.0
271,봉화,2017-05-09,3.0
271,봉화,2017-05-10,0.2
271,봉화,2017-05-13,1.0
271,봉화,2017-05-16,0.1
271,봉화,2017-05-17,2.5
271,봉화,2017-05-24,11.5
271,봉화,2017-06-01,4.0
271,봉화,2017-06-04,0.4
271,봉화,2017-06-06,18.5
271,봉화,2017-06-07,9.0
271,봉화,2017-06-10,1.0
271,봉화,2017-06-13,0.5
271,봉화,2017-06-18,0.5
271,봉화,2017-06-24,0.2
271,봉화,2017-06-25,3.0
271,봉화,2017-07-01,0.3
271,봉화,2017-07-02,18.5
271,봉화,2017-07-03,66.0
